category_id;category_parent;category;name;created;official;official_name;official_lastname;address_street;address_num;address_line1;address_line2;address_postalcode;address_city;tel_code;tel_number;tel_internal;tel1_code;tel1_number;tel2_code;tel2_number;fax_code;fax_number;web_site;web_site1;description;notes
143;135;moniecki;Jaświły, Urząd Gminy;02.12.2012;Wójt;Jan;Joka;Jaświły;7;;;19124;Jaświły;85;7168013;;;;;;85;7168013;www.jaswily.pl;;;
143;135;moniecki;Knyszyn, Urząd Miasta Knyszyn;02.12.2012;Burmistrz;Andrzej;Matyszewski;ul. Rynek;39;;;19120;Knyszyn;85;7279979;;;;;;85;7279970;www.knyszyn.pl;;;
143;135;moniecki;Knyszyn, Urząd Miejski;02.12.2012;Burmistrz;Andrzej;Matyszewski;ul. Rynek;39;;;16015;Knyszyn;85;7279979;;;;;;85;7279970;www.knyszyn.pl;;;
143;135;moniecki;Krypno, Urząd Gminy;02.12.2012;Wójt;Marek;Stankiewicz;Krypno Kościelne;23B;;;19111;Krypno;85;7169000;;;;;;85;7169035;http://www.gminakrypno.pl/;;;
143;135;moniecki;Mońki, Starostwo Powiatowe;02.12.2012;Starosta;Joanna;Kulikowska;ul. Słowackiego;5a;;;19100;Mońki;85;7278800;;;;;;85;7278830;www.monki.pl;;;
143;135;moniecki;Mońki, Urząd Miejski w Mońkach;02.12.2012;Burmistrz;Zbigniew;Karwowski;ul. Słowackiego;5A;;;19100;Mońki;85;7162587;;;;;;85;7162587;www.monki.um.pl;;;
143;135;moniecki;Trzcianne, Urząd Gminy;02.12.2012;Wójt;Zdzisław;Dąbrowski;ul. Wojska Polskiego;10;;;19104;Trzcianne;85;7385056;;;;;;85;738505612;www.trzcianne.drl.pl;;;
144;135;sejneński;Giby, Urząd Gminy;02.12.2012;Wójt;Jan;Kramnicz;Giby;74A;;;16506;Giby;87;5165025;;;;;;87;5165027;http://ug-giby.pbip.pl/;;;
144;135;sejneński;Krasnopol, Urząd Gminy;02.12.2012;Wójt;Józef Ryszard;Stankiewicz;ul. Wojska Polskiego;4;;;16503;Krasnopol;87;5164010;;;;;;87;5164050;www.krasnopol.pl;;;
144;135;sejneński;Puńsk, Urząd Gminy;02.12.2012;Wójt;Witold;Liszkowski;ul. Mickiewicza;23;;;16515;Puńsk;87;5161040;;;;;;87;5161049;www.punsk.com.pl;;;
144;135;sejneński;Sejny, Starostwo Powiatowe;02.12.2012;Starosta;Ryszard;Grzybowski;ul. 1 Maja;1;;;16500;Sejny;87;5162066;;;;;;87;5162013;www.powiat.sejny.pl;;;
144;135;sejneński;Sejny, Urząd Gminy;02.12.2012;Wójt;Jan;Skindzier;ul. Świerczewskiego;1;;;16500;Sejny;87;5162045;;;;;;87;5162676;www.gminasejny.pl;;;
144;135;sejneński;Sejny, Urząd Miasta Sejny;02.12.2012;Burmistrz;Jan Stanisław;Kap;ul. Józafa Piłsudskiego;25;;;16500;Sejny;87;5162054;;;;;;87;5162055;www.um.sejny.pl;;;
145;135;siemiatycki;Drohiczyn, Urząd Miasta Drohiczyn;02.12.2012;Burmistrz;Wojciech Jerzy;Borzym;ul. Kraszewskiego;5;;;17312;Drohiczyn;85;6565260;;;;;;85;6557080;www.drohiczyn.pl;;;
145;135;siemiatycki;Drohiczyn, Urząd Miejski w Drohiczynie;02.12.2012;Burmistrz;Wojciech;Borzym;ul. Kraszewskiego;5;;;17312;Drohiczyn;85;6565260;;;;;;85;6557080;www.drohiczyn.pl;;;
145;135;siemiatycki;Dziadkowice, Urząd Gminy;02.12.2012;Wójt;Marian;Skomorowski;Dziadkowice;13;;;17306;Dziadkowice;85;6565900;;;;;;85;6565901;http://bip.ug.dziadkowice.wrotapodlasia.pl/;;;
145;135;siemiatycki;Grodzisk, Urząd Gminy;02.12.2012;Wójt;Antoni;Tymiński;ul.1 Maja;6;;;17315;Grodzisk;85;6568061;;;;;;85;6568040;http://www.gminagrodzisk.pl/;;;
145;135;siemiatycki;Mielnik, Urząd Gminy;02.12.2012;Wójt;Adam;Tobota;ul. Piaskowa;38;;;17307;Mielnik;85;6577241;;;;;;85;6577121;www.mielnik.com.pl;;;
145;135;siemiatycki;Milejczyce, Urząd Gminy;02.12.2012;Wójt;Grażyna;Jaszczuk;ul. Szkolna;5;;;17332;Milejczyce;85;6579070;;;;;;85;6579070;http://ug-milejczyce.pbip.pl/;;;
145;135;siemiatycki;Nurzec-Stacja, Urząd Gminy;02.12.2012;Wójt;Piotr;Jaszczuk;ul. Żerczycka;32;;;17330;Nurzec-Stacja;85;6575078;;;;;;85;6575078;www.nurzec-stacja.eu;;;
145;135;siemiatycki;Perlejewo, Urząd Gminy;02.12.2012;Wójt;Krzysztof;Radziszewski;Perlejewo;;;;17322;Perlejewo;85;6578502;;;;;;85;6578515;www.perlejewo.pl;;;
145;135;siemiatycki;Siemiatycze, Starostwo Powiatowe;02.12.2012;Starosta;Mikołaj;Mantur;ul. Leg. Piłsudskiego;3;;;17300;Siemiatycze;85;6566500;502;;;;;85;6566501;www.siemiatycze.pl;;;
145;135;siemiatycki;Siemiatycze, Urząd Gminy;02.12.2012;Wójt;Edward;Zaremba;ul. Kościuszki;35;;;17300;Siemiatycze;85;6552860;;;;;;85;6552911;www.siemiatycze.com.pl;;;
145;135;siemiatycki;Siemiatycze, Urząd Miasta Siemiatycze;02.12.2012;Burmistrz;Piotr;Siniakowicz;ul. Pałacowa;2;;;17300;Siemiatycze;85;6565800;;;;;;85;6565803;www.siemiatycze-um.com.pl;;;
290;135;sokólski;Dąbrowa Białostocka, Urząd Miejski;02.12.2012;Burmistrz;Tadeusz;Ciszkowski;ul. Solidarności;1;;;16200;Dąbrowa Białostocka;85;7121100;;;;;;85;7121017;www.dabrowa-bial.pl;;;
290;135;sokólski;Janów, Urząd Gminy;02.12.2012;Wójt;Zbigniew;Dziedzicki;ul. Parkowa;3;;;16130;Janów;85;7216037;kom. 601532536;;;;;85;7216095;www.janow.com.pl;;;
290;135;sokólski;Korycin, Urząd Gminy;02.12.2012;Wójt;Mirosław;Lech;ul. Knyszyńska;2A;;;16140;Korycin;85;7229185;;;;;;85;7229180;http://www.korycin.pl/;;;
290;135;sokólski;Krynki, Urząd Miejski w Krynkach;02.12.2012;Burmistrz;Bogusław Marian;Panasiuk;ul. Garbarska;16;;;16120;Krynki;85;7228061;;;;;;85;7228551;http://ug-krynki.pbip.pl/;;;
290;135;sokólski;Kuźnica, Urząd Gminy;02.12.2012;Wójt;Jan;Kwiatkowski;ul. Plac Tysiąclecia PP;1;;;16123;Kuźnica;85;7229281;;;;;;85;7229280;www.ug-kuznica.pbip.pl;;;
290;135;sokólski;Nowy Dwór, Urząd Gminy;02.12.2012;Wójt;Andrzej;Humienny;Plac Rynkowy;21;;;16205;Nowy Dwór;85;7226032;;;;;;85;7226032;http://ug-nowydwor.pbip.pl/;;;
290;135;sokólski;Sidra, Urząd Gminy;02.12.2012;Wójt;Jan;Hrynkiewicz;Rynek;5;;;16124;Sidra;85;7220980;;;;;;85;7220984;www.sidra.bho.pl;;;
290;135;sokólski;Sokółka, Starostwo Powiatowe;02.12.2012;Starosta;Franciszek;Budrowski;ul. Marszałka J. Piłsudskiego;8;;;16100;Sokółka;85;7110876;;;;;;85;7112008;http://www.sokolka-powiat.pl/;;;
290;135;sokólski;Sokółka, Urząd Miejski w Sokółce;02.12.2012;Burmistrz;Stanisław;Małachwiej;Plac Kościuszki;1;;;16100;Sokółka;85;7110912;;;;;;85;7110911;www.sokolka.pl;;;
290;135;sokólski;Suchowola, Urząd Miejski w Suchowoli;02.12.2012;Burmistrz;Kazimierz;Marciszel;Plac Kościuszki;5;;;16150;Suchowola;85;7229400;;;;;;85;7229419;www.suchowola.com.pl;;;
290;135;sokólski;Szudziałowo, Urząd Gminy;02.12.2012;Wójt;Mariusz;Czaban;ul. Bankowa;1;;;16113;Szudziałowo;85;7221404;;;;;;85;7221441;www.szudzialowo.nnt.pl;;;
146;135;suwalski;Bakałarzewo, Urząd Gminy;02.12.2012;Wójt;Adam;Szymański;Rynek;3;;;16423;Bakałarzewo;87;5694024;;;;;;87;5694308;www.bakalarzewo.pl;;;
146;135;suwalski;Filipów, Urząd Gminy;02.12.2012;Wójt;Sylwester;Koncewicz;ul. Garbaska;2;;;16424;Filipów;87;5696081;22 kom. 505176269;;;;;87;5696081;www.filipow.pl;;;
146;135;suwalski;Jeleniewo, Urząd Gminy;02.12.2012;Wójt;Kazimierz;Urynowicz;ul. Słoneczna;3;;;16404;Jeleniewo;87;5683022;;;;;;87;5173934;www.jeleniewo.i-gmina.pl;;;
146;135;suwalski;Przerośl, Urząd Gminy;02.12.2012;Wójt;Sławomir;Renkiewicz;Rynek;2;;;16427;Przerośl;87;5691019;;;;;;87;5627232;www.przerosl.eu;;;
146;135;suwalski;Raczki, Urząd Gminy;02.12.2012;Wójt;Roman;Fiedorowicz;pl. Kościuszki;14;;;16420;Raczki;87;5685925;;;;;;87;5686410;www.raczki.pl;;;
146;135;suwalski;Rutka-Tartak, Urząd Gminy;02.12.2012;Wójt;Jan;Racis;ul.3 Maja;13;;;16406;Rutka-Tartak;87;5687256;;;;;;87;5687255;www.rutka-tartak.pl;;;
146;135;suwalski;Suwałki, Starostwo Powiatowe;02.12.2012;Starosta;Szczepan;Ołdakowski;ul. Świerkowa;60;;;16400;Suwałki;87;5659200;;;;;;87;5664718;www.powiat.suwalski.pl;;;
146;135;suwalski;Suwałki, Urząd Gminy;02.12.2012;Wójt;Tadeusz;Chołko;ul. Kościuszki;71;;;16400;Suwałki;87;5662136;;;;;;87;5662136;www.gmina.suwalki.pl;;;
146;135;suwalski;Suwałki, Urząd Miasta Suwałki;02.12.2012;prezydent;Czesław;Renkiewicz;ul. Mickiewicza;1;;;16400;Suwałki;87;5628102;;;;;;87;5628098;www.um.suwalki.pl;;;
146;135;suwalski;Szypliszki, Urząd Gminy;02.12.2012;Wójt;Mariusz;Grygieńć;ul. Suwalska;21;;;16411;Szypliszki;87;5681085;;;;;;87;5681023;www.szypliszki.pl;;;
146;135;suwalski;Wiżajny, Urząd Gminy;02.12.2012;Wójt;Józef;Laskowski;Rynek;1;;;16407;Wiżajny;87;5688049;;;;;;87;5688049;www.wizajny.pl;;;
147;135;wysokomazowiecki;Ciechanowiec, Urząd Miejski w Ciechanowcu;02.12.2012;Burmistrz;Mirosław;Reczko;ul. Mickiewicza;1;;;18230;Ciechanowiec;86;2771145;22;;;;;86;2771066;www.ciechanowiec.pl;;;
147;135;wysokomazowiecki;Czyżew-Osada, Urząd Gminy;02.12.2012;Burmistrz;Anna;Bogucka;ul. Mazowiecka;34;;;18220;Czyżew-Osada;86;2755036;;;;;;86;2755116;www.czyzewosada.pl;;;
147;135;wysokomazowiecki;Klukowo, Urząd Gminy;02.12.2012;Wójt;Grzegorz Jerzy;Sylwestrzuk;ul. Mazowiecka;14;;;18214;Klukowo;86;2774543;;;;;;86;2774542;www.klukowo.pl;;;
147;135;wysokomazowiecki;Kobylin-Borzymy, Urząd Gminy;02.12.2012;Wójt;Wojciech;Mojkowski;ul. Główna;11;;;18204;Kobylin-Borzymy;86;2743003;;;;;;86;2743026;www.kobylinborzymy.biuletyn.net;;;
147;135;wysokomazowiecki;Kulesze Kościelne, Urząd Gminy;02.12.2012;Wójt;Józef;Grochowski;ul. Główna;6;;;18208;Kulesze Kościelne;86;4763511;;;;;;86;4763510;www.kuleszek.pl;;;
147;135;wysokomazowiecki;Nowe Piekuty, Urząd Gminy;02.12.2012;Wójt;Marek;Kaczyński;ul. Główna;8;;;18212;Nowe Piekuty;86;4761520;;;;;;86;4761522;www.nowepiekuty.pl;;;
147;135;wysokomazowiecki;Sokoły, Urząd Gminy;02.12.2012;Wójt;Józef;Zajkowski;Rynek Mickiewicza;10;;;18218;Sokoły;86;4763010;;;;;;86;4763012;www.sokoly.podlaskie.pl;;;
147;135;wysokomazowiecki;Szepietowo, Urząd Gminy;02.12.2012;Wójt;Stanisław Roch;Wyszyński;ul. Główna;6;;;18210;Szepietowo;86;4760132;313;;;;;86;4760110;www.szepietowo.pl;;;
147;135;wysokomazowiecki;Wysokie Mazowieckie, Starostwo Powiatowe;02.12.2012;Starosta;Bogdan;Zieliński;ul. Ludowa;15A;;;18200;Wysokie Mazowieckie;86;2752417;42;;;;;86;2753153;www.wysokomazowiecki.pl;;;
147;135;wysokomazowiecki;Wysokie Mazowieckie, Urząd Gminy;02.12.2012;Wójt;Krzysztof;Krajewski;ul. Mickiewicza;1A;;;18200;Wysokie Mazowieckie;86;2752627;;;;;;86;2752931;www.gminawysokiemazowieckie.pl;;;
147;135;wysokomazowiecki;Wysokie Mazowieckie, Urząd Miasta Wysokie Mazowieckie;02.12.2012;Burmistrz;Jarosław;Siekierko;ul. Ludowa;15;;;18200;Wysokie Mazowieckie;86;2752592;;;;;;86;275259332;www.wysokiemazowieckie.pl;;;
148;135;zambrowski;Kołaki Kościelne, Urząd Gminy;02.12.2012;Wójt;Barbara;Wasiulewska;ul. Kościelna;11;;;18315;Kołaki Kościelne;86;2703003;;;;;;86;270302613;www.kolaki.pl;;;
148;135;zambrowski;Rutki, Urząd Gminy;02.12.2012;Wójt;Tadeusz;Zelerowicz;ul.11 Listopada;7;;;18312;Rutki;86;2763161;;;;;;86;2763160;www.gminarutki.pl;;;
148;135;zambrowski;Szumowo, Urząd Gminy;02.12.2012;Wójt;Zdzisław;Lutostański;ul.1 Maja;50;;;18305;Szumowo;86;4768011;;;;;;86;4768012;www.szumowo.pl;;;
148;135;zambrowski;Zambrów, Starostwo Powiatowe;02.12.2012;Starosta;Stanisław;Rykaczewski;ul. Fabryczna;3;;;18300;Zambrów;86;2712418;;;;;;86;2712092;www.powiatzambrowski.com;;;
148;135;zambrowski;Zambrów, Urząd Gminy;02.12.2012;Wójt;Kazimierz;Dmochowski;ul. Fabryczna;3;;;18300;Zambrów;86;2712888;;;;;;86;2712069;www.ugzambrow.pl;;;
148;135;zambrowski;Zambrów, Urząd Miasta Zambrów;02.12.2012;Burmistrz;Kazimierz Jan;Dąbrowski;ul. Fabryczna;3;;;18300;Zambrów;86;2712210;;;;;;86;2712117;www.zambrow.pl;;;
364;135;Łomża;Łomża, Urząd Miejski w Łomży;02.12.2012;Prezydent;Mieczysław Leon;Czerniawski;ul. Stary Rynek;14;;;18400;Łomża;86;2156700;;;;;;86;2164556;www.lomza.pl;;;
142;135;łomżyński;Jedwabne, Urząd Miejski w Jedwabnem;02.12.2012;Burmistrz;Krzysztof Ryszard;Moenke;ul. Żwirki i Wigury;3;;;18420;Jedwabne;86;2172025;;;;;;86;2172040;www.jedwabne.pl;;;
142;135;łomżyński;Miastkowo, Urząd Gminy;02.12.2012;Wójt;Jerzy;Wróblewski;ul. Łomżyńska;32;;;18413;Miastkowo;86;2174878;;;;;;86;2174823;www.miastkowo.pl;;;
142;135;łomżyński;Nowogród, Urząd Miejski w Nowogrodzie;02.12.2012;Burmistrz;Józef;Piątek;ul. Łomżyńska;41;;;18414;Nowogród;86;2175528;;;;;;86;2175520;www.nowogrod.com;;;
142;135;łomżyński;Łomża, Starostwo Powiatowe;02.12.2012;Starosta;Lech;Szabłowski;ul. Szosa Zambrowska;1/27;;;18400;Łomża;86;2156900;;;;;;86;2156904;www.powiatlomzynski.pl;;;
142;135;łomżyński;Łomża, Urząd Gminy;02.12.2012;Wójt;Jacek Albin;Nowakowski;ul. Marii Skłodowskiej Curie;1a;;;18400;Łomża;86;2162246;332;;;;;86;2165264;www.lomza.powiatlomzynski.pl;;;
142;135;łomżyński;Łomża, Urząd Miasta Łomża;02.12.2012;prezydent;Mieczysław;Czerniawska;ul. Stary Rynek;14;;;18400;Łomża;86;2163389;;;;;;86;2164556;www.um.lomza.pl;;;
142;135;łomżyński;Piątnica, Urząd Gminy;02.12.2012;Wójt;Edward;Łada;ul. Stawiskowska;53;;;18421;Piątnica;86;2152132;;;;;;86;2152113;www.ugpiatnica.doc.pl;;;
142;135;łomżyński;Przytuły, Urząd Gminy;02.12.2012;Wójt;Stanisław;Michałowski;ul. Supska;10;;;18423;Przytuły;86;2177003;;;;;;86;2177013;www.przytuly.powiatlomzynski.pl;;;
142;135;łomżyński;Śniadowo, Urząd Gminy;02.12.2012;Wójt;Rafał;Pstrągowski;ul. Ostrołęcka;11;;;18411;Śniadowo;86;2176146;;;;;;86;2176168;www.sniadowo.powiatlomzynski.pl;;;
142;135;łomżyński;Wizna, Urząd Gminy;02.12.2012;Wójt;Zbigniew;Sokołowski;pl. Raginisa;35;;;18430;Wizna;86;2196018;;;;;;86;2196056;www.wizna.pl;;;
142;135;łomżyński;Zbójna, Urząd Gminy;02.12.2012;Wójt;Zenon;Białobrzeski;ul. Łomżyńska;64;;;18416;Zbójna;86;2140029;;;;;;86;2140029;www.zbojna.powiatlomzynski.pl;;;
149;1;POMORSKIE;;;;;;;;;;;;;;;;;;;;;;;;
152;149;Gdańsk;Gdańsk, Urząd Miasta Gdańska;02.12.2012;Prezydent;Paweł;Adamowicz;ul. Nowe Ogrody;8/12;;;80803;Gdańsk;58;3236000;;;;;;58;3023941;www.gdansk.pl;;;
152;149;Gdańsk;Gdańsk, Urząd Miasta Gdańska;02.12.2012;Prezydent;Paweł;Adamowicz;ul. Nowe Ogrody;8/12;;;80803;Gdańsk;58;3236314;;;;;;58;3020134;www.gdansk.pl;;;
154;149;Gdynia;Gdynia, Urząd Miasta Gdyni;02.12.2012;Prezydent;Wojciech;Szczurek;Al. Piłsudskiego;52/54;;;81382;Gdynia;58;6688000;;;;;;58;6209798;www.gdynia.pl;;;
154;149;Gdynia;Gdynia, Urząd Miasta Gdyni;02.12.2012;Prezydent;Wojciech;Szczurek;Al. Marszałka Piłsudskiego;52/54;;;81382;Gdynia;58;6688000;;;;;;58;6209798;www.gdynia.pl;;;
367;149;Sopot;Sopot, Urząd Miasta Sopotu;02.12.2012;Prezydent;Jacek;Karnowski;ul. Kościuszki;25/27;;;81704;Sopot;58;5213600;;;;;;58;5512687;www.sopot.pl;;;
366;149;Słupsk;Słupsk, Urząd Miasta Słupsk;02.12.2012;Prezydent;Maciej Tadeusz;Kobyliński;Plac Zwycięstwa;3;;;76200;Słupsk;59;8424220;;;;;;59;8423583;www.slupsk.pl;;;
298;149;bytowski;Borzytuchom, Urząd Gminy;02.12.2012;Wójt;Witold;Cyba;ul. Zwycięstwa;56;;;77141;Borzytuchom;59;8211390;;;;;;59;8211390;www.borzytuchom.pl;;;
298;149;bytowski;Bytów, Starostwo Powiatowe;02.12.2012;Starosta;Jacek;Żmuda-Trzebiatowski;ul. 1-go Maja;15;;;77100;Bytów;59;8228000;;;;;;59;8228001;www.powiatbytowski.pl;;;
298;149;bytowski;Bytów, Urząd Miejski w Bytowie;02.12.2012;Burmistrz;Ryszard Jan;Sylka;ul. 1-go Maja;15;;;77100;Bytów;59;8222317;151;;;;;59;8222592;www.bytow.com.pl;;;
298;149;bytowski;Czarna Dąbrówka, Urząd Gminy;02.12.2012;Wójt;Jan;Klasa;ul. Gdańska;5;;;77116;Czarna Dąbrówka;59;8212332;;;;;;59;8212644;www.czarna-dabrowka.com.pl;;;
298;149;bytowski;Kołczygłowy, Urząd Gminy;02.12.2012;Wójt;Wacław;Kozłowski;ul. Słupska;56;;;77140;Kołczygłowy;59;8213231;;;;;;59;8213597;http://www.kolczyglowy.pl/;;;
298;149;bytowski;Lipnica, Urząd Gminy;02.12.2012;Wójt;Andrzej;Lemańczyk;ul. Słomińskiego;19;;;77130;Lipnica;59;8217080;;;;;;59;8218317;www.lipnica.pl;;;
298;149;bytowski;Miastko, Urząd Miejski w Miastku;02.12.2012;Burmistrz;Roman;Ramion;ul. Grunwaldzka;1;;;77200;Miastko;59;8570700;;;;;;59;8572368;www.miastko.pl;;;
298;149;bytowski;Parchowo, Urząd Gminy;02.12.2012;Wójt;Andrzej;Dołębski;ul. Krótka;2;;;77124;Parchowo;59;8214800;;;;;;59;8214801;www.parchowo.pl;;;
298;149;bytowski;Studzienice, Urząd Gminy;02.12.2012;Wójt;Bogdan;Ryś;ul. Kaszubska;9;;;77143;Studzienice;59;8216593;;;;;;59;8216615;www.studzienice.pl;;;
298;149;bytowski;Trzebielino, Urząd Gminy;02.12.2012;Wójt;Tomasz;Czechowski;Trzebielino;7a;;;77235;Trzebielino;59;8580223;;;;;;59;8580167;www.trzebielino.pl;;;
298;149;bytowski;Tuchomie, Urząd Gminy;02.12.2012;Wójt;Jerzy;Lewi-Kiedrowski;ul. Jana III Sobieskiego;16;;;77133;Tuchomie;59;8215041;;;;;;59;8215056;www.tuchomie.pl;;;
150;149;chojnicki;Brusy, Urząd Miejski w Brysach;02.12.2012;Burmistrz;Witold;Ossowski;ul. Na Zaborach;1;;;89632;Brusy;52;3969302;;;;;;52;3969303;www.brusy.pl;;;
150;149;chojnicki;Chojnice, Starostwo Powiatowe;02.12.2012;Starosta;Stanisław;Skaja;ul. 31 Stycznia;56;;;89600;Chojnice;52;3966501;;;;;;52;3966503;www.powiat.chojnice.pl;;;
150;149;chojnicki;Chojnice, Urząd Gminy;02.12.2012;Wójt;Zbigniew;Szczepański;ul. 31 Stycznia;56A;;;89600;Chojnice;52;3972129;;;;;;52;3973559;www.gminachojnice.com.pl;;;
150;149;chojnicki;Chojnice, Urząd Miasta Chojnice;02.12.2012;Burmistrz;Arseniusz;Finster;ul. Stary Rynek;1;;;89600;Chojnice;52;3971800;;;;;;52;3972194;www.miastochojnice.pl;;;
150;149;chojnicki;Czersk, Urząd Miejski w Czersku;02.12.2012;Burmistrz;Marek;Jankowski;ul. Kościuszki;27;;;89650;Czersk;52;3954860;;;;;;52;3954811;www.czersk.pl;;;
150;149;chojnicki;Konarzyny, Urząd Gminy;02.12.2012;Wójt;Jacek;Warsiński;ul. Szkolna;7;;;89607;Konarzyny;59;8331011;kom. 606609761;;;;;59;8331011;www.konarzyny.pl;;;
151;149;człuchowski;Czarne, Urząd Miasta i Gminy Czarne;02.12.2012;Burmistrz;Jan;Zieniuk;ul. Moniuszki;12;;;77330;Czarne;59;8332079;;;;;;59;8332353;www.czarne.pl;;;
151;149;człuchowski;Człuchów, Starostwo Powiatowe;02.12.2012;Starosta;Aleksander;Gappa;ul. Wojska Polskiego;1;;;77300;Człuchów;59;8342595;;;;;;59;8342539;www.czluchow.org.pl;;;
151;149;człuchowski;Człuchów, Urząd Gminy;02.12.2012;Wójt;Adam;Marciniak;ul. Szczecińska;33;;;77300;Człuchów;59;8341001;31;;;;;59;8342424;http://www.ugczluchow.pl/;;;
151;149;człuchowski;Człuchów, Urząd Miasta Człuchów;02.12.2012;Burmistrz;Ryszard;Szybajło;ul. Wojska Polskiego;1;;;77300;Człuchów;59;8342291;;;;;;59;8243272;www.czluchow.pl;;;
151;149;człuchowski;Debrzno, Urząd Miasta i Gminy;02.12.2012;Burmistrz;Mirosław;Burak;ul. Traugutta;2;;;77310;Debrzno;59;8335302;kom. 602367345;;;;;59;8335366;www.debrzno.pl;;;
151;149;człuchowski;Koczała, Urząd Gminy;02.12.2012;Wójt;Eugeniusz;Dmytryszyn;Człuchowska;27;;;77220;Koczała;59;8574258;;;;;;59;8574073;www.koczala.pl;;;
151;149;człuchowski;Przechlewo, Urząd Gminy;02.12.2012;Wójt;Andrzej;Żmuda-Trzebiatowski;ul. Człuchowska;26;;;77320;Przechlewo;59;8334301;;;;;;59;8334631;www.przechlewo.pl;;;
151;149;człuchowski;Rzeczenica, Urząd Gminy;02.12.2012;Wójt;Lech;Zwoliński;ul. Człuchowska;26;;;77304;Rzeczenica;59;8331722;;;;;;59;8331722;www.rzeczenica.pl;;;
153;149;gdański;Cedry Wielkie, Urząd Gminy;02.12.2012;Wójt;Janusz;Goliński;ul. Krasickiego;16;;;83020;Cedry Wielkie;58;6836164;;;;;;58;6836166;www.cedry-wielkie.pl;;;
153;149;gdański;Kolbudy, Urząd Gminy;02.12.2012;Wójt;Leszek;Grombala;ul. Staromłyńska;1;;;83050;Kolbudy;58;6910520;;;;;;58;6910558;www.kolbudy.pl;;;
153;149;gdański;Pruszcz Gdański, Starostwo Powiatowe;02.12.2012;Starosta;Cezary;Bieniasz- Krzywiec;ul. Wojska Polskiego;16;;;83000;Pruszcz Gdański;58;6834999;;;;;;58;6834899;www.powiat-gdanski.pl;;;
153;149;gdański;Pruszcz Gdański, Urząd Gminy;02.12.2012;Wójt;Magdalena;Kołodziejczak;ul. Wojska Polskiego;30;;;83000;Pruszcz Gdański;58;6929421;;;;;;58;6822714;www.pruszczgdanski.pl;;;
153;149;gdański;Pruszcz Gdański, Urząd Miasta Pruszcz Gdański;02.12.2012;Burmistrz;Janusz;Wróbel;ul. Grunwaldzka;20;;;83000;Pruszcz Gdański;58;7759921;;;;;;58;6823451;www.pruszcz-gdanski.pl;;;
153;149;gdański;Przywidz, Urząd Gminy;02.12.2012;Wójt;Marek;Zimakowski;ul. Gdańska;7;;;83047;Przywidz;58;6825146;;;;;;58;6825225;www.przywidz.pl;;;
153;149;gdański;Pszczółki, Urząd Gminy;02.12.2012;Wójt;Hanna;Brejwo;ul. Pomorska;18;;;83032;Pszczółki;58;6839128;325;;;;;58;6829195;www.pszczolki.pl;;;
153;149;gdański;Suchy Dąb, Urząd Gminy;02.12.2012;Wójt;Barbara;Kamińska;ul. Gdańska;17;;;83022;Suchy Dąb;58;6828685;34;;;;;58;682868531;www.suchy-dab.pl;;;
153;149;gdański;Trąbki Wielkie, Urząd Gminy;02.12.2012;Wójt;Błażej;Konkol;ul. Gdańska;12;;;83034;Trąbki Wielkie;58;6828323;;;;;;58;6828319;www.trabkiw.ug.gov.pl;;;
299;149;kartuski;Chmielno, Urząd Gminy;02.12.2012;Wójt;Zbigniew;Roszkowski;ul. Gryfa Pomorskiego;22;;;83333;Chmielno;56;6861442;;;;;;56;6842216;www.chmielno.pl;;;
299;149;kartuski;Kartuzy, Starostwo Powiatowe;02.12.2012;Starosta;Janina;Kwiecień;ul. Dworcowa;1;;;83300;Kartuzy;58;6853343;;;;;;58;6813643;www.kartuskipowiat.com.pl;;;
299;149;kartuski;Kartuzy, Urząd Miejski;02.12.2012;Burmistrz;Mirosława Teresa;Lehman;ul. Gen. Józefa Hallera;1;;;83300;Kartuzy;58;6810502;;;;;;58;6811905;www.kartuzy.pl;;;
299;149;kartuski;Przodkowo, Urząd Gminy;02.12.2012;Wójt;Andrzej;Wyrzykowski;ul. Kartuska;21;;;83304;Przodkowo;58;6851425;;;;;;58;6851361;www.przodkowo.pl;;;
299;149;kartuski;Sierakowice, Urząd Gminy;02.12.2012;Wójt;Tadeusz;Kobiela;ul. Lęborska;30;;;83340;Sierakowice;58;6819510;;;;;;58;6816601;www.sierakowice.pl;;;
299;149;kartuski;Somonino, Urząd Gminy;02.12.2012;Wójt;Marian;Kryszewski;ul. Ceynowy;21;;;83314;Somonino;58;6841121;;;;;;58;6841144;www.somonino.pl;;;
299;149;kartuski;Stężyca, Urząd Gminy;02.12.2012;Wójt;Tomasz;Brzostowski;ul. 9 Marca;7;;;83322;Stężyca;58;6856331;;;;;;58;6856350;www.gminastezyca.pl;;;
299;149;kartuski;Sulęczyno, Urząd Gminy;02.12.2012;Wójt;Berbard;Gruczka;ul. Kaszubska;26;;;83320;Sulęczyno;58;6844001;;;;;;58;6844001;www.suleczyno.pl;;;
299;149;kartuski;Żukowo, Urząd Miasta i Gminy Żukowo;02.12.2012;Burmistrz;Jerzy;Żurawicz;ul. Gdańska;52;;;83330;Żukowo;58;6858330;;;;;;58;6858330;www.zukowo.pl;;;
155;149;kościerski;Dziemiany, Urząd Gminy;02.12.2012;Wójt;Leszek;Pobłocki;ul. 8 Marca;3;;;83425;Dziemiany;58;6880002;;;;;;58;6880128;www.dziemiany.pl;;;
